state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Gujarat,Banaskanth,Thara,Cummin Seed(Jeera),Other,15/09/2018,16900,18975,17937
Gujarat,Banaskanth,Thara,Mustard,Other,15/09/2018,3600,3725,3662
Gujarat,Banaskanth,Thara,Wheat,Other,15/09/2018,1910,2025,1967
Gujarat,Banaskanth,Vadgam,Bajra(Pearl Millet/Cumbu),Hybrid,15/09/2018,1485,1495,1490
Gujarat,Banaskanth,Vadgam,Castor Seed,Other,15/09/2018,4460,4460,4460
Gujarat,Banaskanth,Vadgam,Guar Seed(Cluster Beans Seed),Other,15/09/2018,3810,3850,3830
Gujarat,Banaskanth,Vadgam,Wheat,Lokwan Gujrat,15/09/2018,1915,1915,1915
Gujarat,Bharuch,Ankleshwar,Bhindi(Ladies Finger),Bhindi,15/09/2018,725,1200,975
Gujarat,Bharuch,Ankleshwar,Bitter gourd,Bitter Gourd,15/09/2018,1000,1400,1225
Gujarat,Bharuch,Ankleshwar,Bottle gourd,Bottle Gourd,15/09/2018,325,725,550
Gujarat,Bharuch,Ankleshwar,Brinjal,Brinjal,15/09/2018,1700,2600,2150
Gujarat,Bharuch,Ankleshwar,Brinjal,Round,15/09/2018,2000,4200,3800
Gujarat,Bharuch,Ankleshwar,Cabbage,Cabbage,15/09/2018,325,725,550
Gujarat,Bharuch,Ankleshwar,Capsicum,Capsicum,15/09/2018,1700,2100,1925
Gujarat,Bharuch,Ankleshwar,Carrot,Carrot,15/09/2018,1100,1500,1325
Gujarat,Bharuch,Ankleshwar,Cauliflower,Cauliflower,15/09/2018,1100,2000,1725
Gujarat,Bharuch,Ankleshwar,Cauliflower,Local,15/09/2018,1400,2300,2075
Gujarat,Bharuch,Ankleshwar,Coriander(Leaves),Coriander,15/09/2018,1250,2850,2400
Gujarat,Bharuch,Ankleshwar,Cowpea(Veg),Cowpea (Veg),15/09/2018,2000,2900,2625
Gujarat,Bharuch,Ankleshwar,Cucumbar(Kheera),Cucumbar,15/09/2018,1325,2225,2000
Gujarat,Bharuch,Ankleshwar,Ginger(Green),Green Ginger,15/09/2018,4350,5250,5025
Gujarat,Bharuch,Ankleshwar,Green Chilli,Green Chilly,15/09/2018,725,1175,950
Gujarat,Bharuch,Ankleshwar,Guar,Gwar,15/09/2018,2900,3800,3575
Gujarat,Bharuch,Ankleshwar,Indian Beans (Seam),Indian Beans (Seam),15/09/2018,1900,2600,2350
Gujarat,Bharuch,Ankleshwar,Kartali (Kantola),Kartali (Kantola),15/09/2018,7750,10000,9500
Gujarat,Bharuch,Ankleshwar,Lemon,Lemon,15/09/2018,3500,4400,4225
Gujarat,Bharuch,Ankleshwar,Methi(Leaves),Methi,15/09/2018,2225,4025,3350
Gujarat,Bharuch,Ankleshwar,Methi(Leaves),Other,15/09/2018,2000,2900,2675
Gujarat,Bharuch,Ankleshwar,Onion Green,Onion Green,15/09/2018,1900,2300,2125
Gujarat,Bharuch,Ankleshwar,Peas cod,Peas cod,15/09/2018,5000,7500,6750
Gujarat,Bharuch,Ankleshwar,Pegeon Pea (Arhar Fali),Pigeon Pea (Arhar Fali),15/09/2018,4350,8650,8250
Gujarat,Bharuch,Ankleshwar,Pointed gourd (Parval),Pointed gourd (Parval),15/09/2018,1900,2300,2125
Gujarat,Bharuch,Ankleshwar,Ridgeguard(Tori),Ridgeguard(Tori),15/09/2018,750,1225,1000
Gujarat,Bharuch,Ankleshwar,Sponge gourd,Sponge gourd,15/09/2018,425,825,650
Gujarat,Bharuch,Ankleshwar,Surat Beans (Papadi),Surat Beans (Papadi),15/09/2018,2400,3300,3050
Gujarat,Bharuch,Ankleshwar,Tinda,Tinda,15/09/2018,3400,4700,4300
Gujarat,Bharuch,Ankleshwar,Tomato,Tomato,15/09/2018,600,1000,850
Gujarat,Bharuch,Bharuch,Bhindi(Ladies Finger),Other,15/09/2018,500,1200,1000
Gujarat,Bharuch,Bharuch,Bottle gourd,Other,15/09/2018,300,500,400
Gujarat,Bharuch,Bharuch,Brinjal,Other,15/09/2018,500,1200,1000
Gujarat,Bharuch,Bharuch,Cabbage,Other,15/09/2018,500,750,600
Gujarat,Bharuch,Bharuch,Carrot,Other,15/09/2018,1000,1300,1200
Gujarat,Bharuch,Bharuch,Cauliflower,Other,15/09/2018,1500,1850,1700
Gujarat,Bharuch,Bharuch,Coriander(Leaves),Other,15/09/2018,1000,1350,1200
Gujarat,Bharuch,Bharuch,Cucumbar(Kheera),Other,15/09/2018,600,1200,1000
Gujarat,Bharuch,Bharuch,Ginger(Green),Other,15/09/2018,3000,5000,4000
Gujarat,Bharuch,Bharuch,Green Chilli,Other,15/09/2018,1300,1600,1400
Gujarat,Bharuch,Bharuch,Lemon,Other,15/09/2018,1500,2200,2000
Gujarat,Bharuch,Bharuch,Methi(Leaves),Other,15/09/2018,1500,1850,1700
Gujarat,Bharuch,Bharuch,Onion,Other,15/09/2018,800,1250,1000
Gujarat,Bharuch,Bharuch,Potato,Other,15/09/2018,1000,1600,1300
Gujarat,Bharuch,Bharuch,Tomato,Other,15/09/2018,500,1000,800
Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),Other,15/09/2018,3400,3800,3600
Gujarat,Bharuch,Jambusar,Castor Seed,Other,15/09/2018,3300,3900,3600
Gujarat,Bharuch,Jambusar,Jowar(Sorghum),Other,15/09/2018,1600,2200,1900
Gujarat,Bharuch,Jambusar,Maize,Other,15/09/2018,1400,1600,1500
Gujarat,Bharuch,Jambusar,Rice,Other,15/09/2018,2400,3000,2700
Gujarat,Bharuch,Jambusar,Wheat,Other,15/09/2018,1900,2300,2100
Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),Other,15/09/2018,3500,3900,3700
Gujarat,Bharuch,Jambusar(Kaavi),Castor Seed,Other,15/09/2018,3400,4000,3700
Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,15/09/2018,1800,2200,2000
Gujarat,Bharuch,Jambusar(Kaavi),Maize,Other,15/09/2018,1400,1600,1500
Gujarat,Bharuch,Jambusar(Kaavi),Rice,Other,15/09/2018,2600,3200,2900
Gujarat,Bhavnagar,Bhavnagar,Bengal Gram(Gram)(Whole),Other,15/09/2018,3640,3895,3765
Gujarat,Bhavnagar,Bhavnagar,Castor Seed,Other,15/09/2018,4030,4030,4030
Gujarat,Bhavnagar,Bhavnagar,Groundnut,G20,15/09/2018,3800,3800,3800
Gujarat,Bhavnagar,Bhavnagar,Lemon,Other,15/09/2018,1000,1300,1150
Gujarat,Bhavnagar,Bhavnagar,"Sesamum(Sesame,Gingelly,Til)",Black,15/09/2018,13375,13740,13555
Gujarat,Bhavnagar,Bhavnagar,"Sesamum(Sesame,Gingelly,Til)",White,15/09/2018,10155,12560,11355
Gujarat,Bhavnagar,Bhavnagar,Tomato,Tomato,15/09/2018,1100,1200,1150
Gujarat,Bhavnagar,Bhavnagar,Wheat,Local,15/09/2018,1285,1285,1285
Gujarat,Bhavnagar,Mahuva(Station Road),Bajra(Pearl Millet/Cumbu),Hybrid,15/09/2018,1350,1665,1500
Gujarat,Bhavnagar,Mahuva(Station Road),Onion,Red,15/09/2018,415,810,650
Gujarat,Bhavnagar,Mahuva(Station Road),"Sesamum(Sesame,Gingelly,Til)",White,15/09/2018,9095,9095,9095
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),15/09/2018,3100,3350,3200
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Other,15/09/2018,3200,3500,3400
Gujarat,Dahod,Dahod,Bajra(Pearl Millet/Cumbu),Other,15/09/2018,1100,1250,1200
Gujarat,Dahod,Dahod,Barley (Jau),Other,15/09/2018,1600,1775,1700
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,3950,3975,3960
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),Other,15/09/2018,4000,4025,4010
Gujarat,Dahod,Dahod,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/09/2018,2650,3300,3300
Gujarat,Dahod,Dahod,Castor Seed,Castor seed,15/09/2018,4050,4150,4060
Gujarat,Dahod,Dahod,Castor Seed,Other,15/09/2018,3900,4000,3990
Gujarat,Dahod,Dahod,Corriander seed,Coriander Seed,15/09/2018,6000,10000,9000
Gujarat,Dahod,Dahod,Dry Chillies,Dry Chillies,15/09/2018,9500,12500,12000
Gujarat,Dahod,Dahod,Green Gram (Moong)(Whole),Green (Whole),15/09/2018,4800,5000,4900
Gujarat,Dahod,Dahod,Green Peas,Other,15/09/2018,2000,2600,2400
Gujarat,Dahod,Dahod,Groundnut,Other,15/09/2018,4450,5000,4600
Gujarat,Dahod,Dahod,Jowar(Sorghum),Jowar ( White),15/09/2018,1200,1320,1300
Gujarat,Dahod,Dahod,Maize,White (SAFED),15/09/2018,1380,1550,1500
Gujarat,Dahod,Dahod,Maize,Yellow,15/09/2018,1430,1575,1500
Gujarat,Dahod,Dahod,Paddy(Dhan),Paddy Coarse,15/09/2018,1300,1350,1330
Gujarat,Dahod,Dahod,Paddy(Dhan),Paddy fine,15/09/2018,1550,1650,1600
Gujarat,Dahod,Dahod,Rice,Coarse,15/09/2018,4000,4300,4200
Gujarat,Dahod,Dahod,"Sesamum(Sesame,Gingelly,Til)",White,15/09/2018,8200,9500,9000
Gujarat,Dahod,Dahod,Soyabean,Soyabeen,15/09/2018,3350,3400,3400
Gujarat,Dahod,Dahod,Wheat,147 Average,15/09/2018,2090,2160,2100
Gujarat,Dahod,Dahod,Wheat,Lokwan,15/09/2018,2090,2160,2100
Gujarat,Dahod,Dahod(Veg. Market),Bhindi(Ladies Finger),Bhindi,15/09/2018,500,1200,1000
Gujarat,Dahod,Dahod(Veg. Market),Bitter gourd,Bitter Gourd,15/09/2018,700,2000,1150
Gujarat,Dahod,Dahod(Veg. Market),Bottle gourd,Bottle Gourd,15/09/2018,300,500,400
Gujarat,Dahod,Dahod(Veg. Market),Brinjal,Brinjal,15/09/2018,1200,2500,2000
Gujarat,Dahod,Dahod(Veg. Market),Cabbage,Cabbage,15/09/2018,500,1200,1000
Gujarat,Dahod,Dahod(Veg. Market),Carrot,Carrot,15/09/2018,2000,2500,2200
Gujarat,Dahod,Dahod(Veg. Market),Cauliflower,Cauliflower,15/09/2018,700,2500,1500
Gujarat,Dahod,Dahod(Veg. Market),Coriander(Leaves),Coriander,15/09/2018,500,2000,1200
Gujarat,Dahod,Dahod(Veg. Market),Cucumbar(Kheera),Cucumbar,15/09/2018,500,2000,1200
Gujarat,Dahod,Dahod(Veg. Market),Drumstick,Other,15/09/2018,2500,4500,4000
Gujarat,Dahod,Dahod(Veg. Market),Elephant Yam (Suran),Other,15/09/2018,1500,2500,2200
Gujarat,Dahod,Dahod(Veg. Market),Garlic,Other,15/09/2018,1200,3500,2500
Gujarat,Dahod,Dahod(Veg. Market),Ginger(Green),Green Ginger,15/09/2018,5500,6500,6000
Gujarat,Dahod,Dahod(Veg. Market),Green Chilli,Green Chilly,15/09/2018,500,1500,1000
Gujarat,Dahod,Dahod(Veg. Market),Lemon,Other,15/09/2018,3000,5000,4000
Gujarat,Dahod,Dahod(Veg. Market),Little gourd (Kundru),Other,15/09/2018,1200,1800,1600
Gujarat,Dahod,Dahod(Veg. Market),Mint(Pudina),Mint(Pudina),15/09/2018,3000,6000,4000
Gujarat,Dahod,Dahod(Veg. Market),Onion,Onion,15/09/2018,800,1200,1000
Gujarat,Dahod,Dahod(Veg. Market),Pointed gourd (Parval),Other,15/09/2018,3500,3500,3500
Gujarat,Dahod,Dahod(Veg. Market),Potato,Potato,15/09/2018,800,1500,1400
Gujarat,Dahod,Dahod(Veg. Market),Pumpkin,Pumpkin,15/09/2018,500,700,600
Gujarat,Dahod,Dahod(Veg. Market),Raddish,Raddish,15/09/2018,500,800,600
Gujarat,Dahod,Dahod(Veg. Market),Ridgeguard(Tori),Ridgeguard(Tori),15/09/2018,1500,2500,2000
Gujarat,Dahod,Dahod(Veg. Market),Tomato,Tomato,15/09/2018,400,1000,800
Gujarat,Gandhinagar,Dehgam,Bajra(Pearl Millet/Cumbu),Other,15/09/2018,1495,1565,1530
Gujarat,Gandhinagar,Dehgam,Castor Seed,Other,15/09/2018,4425,4450,4437
Gujarat,Gandhinagar,Dehgam,Guar,Other,15/09/2018,3850,3975,3912
Gujarat,Gandhinagar,Dehgam,Paddy(Dhan),Other,15/09/2018,1700,1875,1787
Gujarat,Gandhinagar,Dehgam,Wheat,Other,15/09/2018,1950,2030,1990
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Bajra,Other,15/09/2018,1450,1550,1500
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Castor Seed,Other,15/09/2018,4400,4425,4412
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Guar,Other,15/09/2018,3825,3950,3887
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Paddy(Dhan),Other,15/09/2018,1675,1850,1762
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,15/09/2018,1925,2025,1975
Gujarat,Gandhinagar,Mansa,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1150,1385,1205
Gujarat,Gandhinagar,Mansa,Castor Seed,Castor seed,15/09/2018,4350,4490,4465
Gujarat,Gandhinagar,Mansa,Guar Seed(Cluster Beans Seed),Split,15/09/2018,3870,4015,3990
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bhindi(Ladies Finger),Other,15/09/2018,1200,1500,1350
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,15/09/2018,750,1200,1000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bottle gourd,Other,15/09/2018,500,500,500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Brinjal,15/09/2018,1500,1500,1500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Round,15/09/2018,1200,1500,1250
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Round/Long,15/09/2018,2000,2000,2000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cauliflower,Other,15/09/2018,1500,2000,1750
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cucumbar(Kheera),Other,15/09/2018,1000,1000,1000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Green Chilli,Other,15/09/2018,1000,1200,1100
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Lemon,Other,15/09/2018,4000,4000,4000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Methi(Leaves),Methi,15/09/2018,2000,2000,2000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Surat Beans (Papadi),Other,15/09/2018,2500,2500,2500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Tomato,Other,15/09/2018,1000,1200,1100
Gujarat,Jamnagar,Bhanvad,Corriander seed,Other,15/09/2018,3500,3700,3600
Gujarat,Jamnagar,Bhanvad,Cummin Seed(Jeera),Medium,15/09/2018,10000,12000,11500
Gujarat,Jamnagar,Bhanvad,Groundnut,G20,15/09/2018,3000,3250,3150
Gujarat,Jamnagar,Dhrol,Castor Seed,Other,15/09/2018,3750,4070,3910
Gujarat,Jamnagar,Dhrol,Cotton,Other,15/09/2018,5000,5630,5315
Gujarat,Jamnagar,Dhrol,Cummin Seed(Jeera),Other,15/09/2018,14975,17025,16000
Gujarat,Jamnagar,Dhrol,Groundnut,Other,15/09/2018,3275,3600,3440
Gujarat,Jamnagar,Dhrol,"Sesamum(Sesame,Gingelly,Til)",Other,15/09/2018,8500,10265,9385
Gujarat,Jamnagar,Dhrol,Wheat,Other,15/09/2018,1870,1995,1935
Gujarat,Jamnagar,Jamnagar,Bajra(Pearl Millet/Cumbu),Other,15/09/2018,1250,1575,1413
Gujarat,Jamnagar,Jamnagar,Bengal Gram(Gram)(Whole),Other,15/09/2018,3700,3910,3805
Gujarat,Jamnagar,Jamnagar,Corriander seed,Other,15/09/2018,3250,4150,3700
Gujarat,Jamnagar,Jamnagar,Cummin Seed(Jeera),Other,15/09/2018,17325,17400,17363
Gujarat,Jamnagar,Jamnagar,Garlic,Other,15/09/2018,500,1375,938
Gujarat,Jamnagar,Jamnagar,Ground Nut Seed,Other,15/09/2018,3500,3750,3625
Gujarat,Jamnagar,Jamnagar,Groundnut,Other,15/09/2018,3125,3645,3385
Gujarat,Jamnagar,Jamnagar,Onion,Other,15/09/2018,325,800,563
Gujarat,Jamnagar,Jamnagar,"Sesamum(Sesame,Gingelly,Til)",Other,15/09/2018,9000,10835,9918
Gujarat,Jamnagar,Jamnagar,Wheat,Other,15/09/2018,1810,2275,2043
Gujarat,Jamnagar,Kalawad,Castor Seed,Other,15/09/2018,4170,4255,4212
Gujarat,Jamnagar,Kalawad,Groundnut,Other,15/09/2018,3490,4030,3760
Gujarat,Jamnagar,Kalawad,Wheat,Other,15/09/2018,1990,2075,2032
Gujarat,Junagarh,Junagadh,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),15/09/2018,3125,4005,3750
Gujarat,Junagarh,Junagadh,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/09/2018,3000,4170,3500
Gujarat,Junagarh,Junagadh,Castor Seed,Castor seed,15/09/2018,4300,4300,4300
Gujarat,Junagarh,Junagadh,Corriander seed,Coriander Seed,15/09/2018,3500,5070,4500
Gujarat,Junagarh,Junagadh,Cummin Seed(Jeera),Cummin Seed(Jeera),15/09/2018,16650,17575,17250
Gujarat,Junagarh,Junagadh,Green Gram (Moong)(Whole),Green (Whole),15/09/2018,3500,5070,4500
Gujarat,Junagarh,Junagadh,Ground Nut Seed,Ground Nut Seed,15/09/2018,4250,5400,4700
Gujarat,Junagarh,Junagadh,Groundnut,Bold,15/09/2018,2750,3440,3000
Gujarat,Junagarh,Junagadh,Groundnut (Split),Groundnut(Split),15/09/2018,3000,4000,3750
Gujarat,Junagarh,Junagadh,Kulthi(Horse Gram),Horse gram (Whole),15/09/2018,3250,3830,3650
Gujarat,Junagarh,Junagadh,"Sesamum(Sesame,Gingelly,Til)",Black,15/09/2018,13000,14295,13750
Gujarat,Junagarh,Junagadh,"Sesamum(Sesame,Gingelly,Til)",White,15/09/2018,9000,10600,10400
Gujarat,Junagarh,Junagadh,Wheat,Lokwan,15/09/2018,2000,2185,2075
Gujarat,Junagarh,Junagadh,Wheat,Sharbati,15/09/2018,2055,2260,2150
Gujarat,Junagarh,Mangrol,Bajra(Pearl Millet/Cumbu),Hybrid,15/09/2018,1300,1350,1330
Gujarat,Junagarh,Mangrol,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),15/09/2018,3650,3750,3700
Gujarat,Junagarh,Mangrol,Corriander seed,Coriander Seed,15/09/2018,3615,4175,4000
Gujarat,Junagarh,Mangrol,Groundnut,G20,15/09/2018,4150,4300,4250
Gujarat,Junagarh,Mangrol,Groundnut,Local,15/09/2018,3575,3700,3650
Gujarat,Junagarh,Mangrol,Jowar(Sorghum),Jowar ( White),15/09/2018,2500,3550,3200
Gujarat,Junagarh,Mangrol,Wheat,Lok-1,15/09/2018,2000,2050,2030
Gujarat,Junagarh,Mangrol,Wheat,Milbar,15/09/2018,1900,1900,1900
Gujarat,Junagarh,Mangrol,Wheat,Rajasthan Tukdi,15/09/2018,2125,2175,2150
Gujarat,Kachchh,Bhuj,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,3850,3955,3902
Gujarat,Kachchh,Bhuj,Castor Seed,Castor seed,15/09/2018,4437,4485,4461
Gujarat,Kachchh,Bhuj,Corriander seed,Coriander Seed,15/09/2018,4200,4420,4310
Gujarat,Kachchh,Bhuj,Guar Seed(Cluster Beans Seed),Whole,15/09/2018,3850,3955,3902
Gujarat,Kachchh,Bhuj,Isabgul (Psyllium),Isabgul (Psyllium),15/09/2018,6500,7337,6918
Gujarat,Kachchh,Bhuj,"Sesamum(Sesame,Gingelly,Til)",Sesame,15/09/2018,9750,9937,9843
Gujarat,Kachchh,Rapar,Castor Seed,Castor seed,15/09/2018,4500,4500,4500
Gujarat,Kachchh,Rapar,Guar Seed(Cluster Beans Seed),Whole,15/09/2018,3950,4000,3975
Gujarat,Kheda,Balasinor,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1400,1425,1425
Gujarat,Kheda,Matar(Limbasi),Bajra(Pearl Millet/Cumbu),Other,15/09/2018,1400,1450,1430
Gujarat,Kheda,Matar(Limbasi),Paddy(Dhan),Other,15/09/2018,1520,1570,1560
Gujarat,Kheda,Matar(Limbasi),Wheat,Other,15/09/2018,1700,1750,1740
Gujarat,Kheda,Mehmadabad,Jowar(Sorghum),Jowar ( White),15/09/2018,2875,3125,3050
Gujarat,Kheda,Mehmadabad,Wheat,Lokwan Gujrat,15/09/2018,1650,1875,1750
Gujarat,Mehsana,Becharaji,Bajra(Pearl Millet/Cumbu),Other,15/09/2018,1200,1245,1222
Gujarat,Mehsana,Becharaji,Castor Seed,Other,15/09/2018,4420,4470,4445
Gujarat,Mehsana,Becharaji,Mustard,Other,15/09/2018,3560,3680,3620
Gujarat,Mehsana,Becharaji,Wheat,Other,15/09/2018,1900,1940,1920
Gujarat,Mehsana,Kadi,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1400,1535,1475
Gujarat,Mehsana,Kadi,Castor Seed,Caster,15/09/2018,4400,4520,4500
Gujarat,Mehsana,Kadi,Cummin Seed(Jeera),Medium,15/09/2018,13500,17605,17000
Gujarat,Mehsana,Kadi,Guar Seed(Cluster Beans Seed),Whole,15/09/2018,3950,4010,3985
Gujarat,Mehsana,Kadi,Soanf,Other,15/09/2018,6000,7255,6500
Gujarat,Mehsana,Kadi,Suva (Dill Seed),Suva (Dill Seed),15/09/2018,4000,5205,5000
Gujarat,Mehsana,Kadi,Wheat,Deshi,15/09/2018,1900,2115,2000
Gujarat,Mehsana,Mehsana,Bajra(Pearl Millet/Cumbu),Local,15/09/2018,1420,1530,1450
Gujarat,Mehsana,Mehsana,Castor Seed,Castor seed,15/09/2018,4430,4485,4460
Gujarat,Mehsana,Mehsana,Mustard,Mustard,15/09/2018,3550,3730,3710
Gujarat,Mehsana,Mehsana,Wheat,Local,15/09/2018,1850,2150,2075
Gujarat,Mehsana,Mehsana(Jornang),Bajra(Pearl Millet/Cumbu),Local,15/09/2018,1490,1500,1495
Gujarat,Mehsana,Mehsana(Jornang),Castor Seed,Castor seed,15/09/2018,4435,4465,4450
Gujarat,Mehsana,Mehsana(Jornang),Wheat,Other,15/09/2018,1825,1950,1925
Gujarat,Mehsana,Mehsana(Mehsana Veg),Bhindi(Ladies Finger),Bhindi,15/09/2018,750,2000,1100
Gujarat,Mehsana,Mehsana(Mehsana Veg),Cabbage,Cabbage,15/09/2018,800,1500,1050
Gujarat,Mehsana,Mehsana(Mehsana Veg),Cauliflower,Cauliflower,15/09/2018,1000,2500,1400
Gujarat,Mehsana,Mehsana(Mehsana Veg),Onion,Onion,15/09/2018,400,1100,800
Gujarat,Mehsana,Mehsana(Mehsana Veg),Potato,Potato,15/09/2018,400,1250,950
Gujarat,Mehsana,Mehsana(Mehsana Veg),Tomato,Tomato,15/09/2018,500,1000,850
Gujarat,Mehsana,Unava,Castor Seed,Other,15/09/2018,4480,4510,4500
Gujarat,Mehsana,Unjha,Ajwan,Ajwan,15/09/2018,6500,7925,7150
Gujarat,Mehsana,Unjha,Corriander seed,Coriander Seed,15/09/2018,4425,4425,4425
Gujarat,Mehsana,Unjha,Cummin Seed(Jeera),Cummin Seed(Jeera),15/09/2018,16325,19105,17050
Gujarat,Mehsana,Unjha,Isabgul (Psyllium),Isabgul (Psyllium),15/09/2018,7325,8645,7525
Gujarat,Mehsana,Unjha,"Sesamum(Sesame,Gingelly,Til)",Sesame,15/09/2018,9255,10405,9875
Gujarat,Mehsana,Unjha,Soanf,Soanf,15/09/2018,6450,12610,6850
Gujarat,Mehsana,Unjha,Suva (Dill Seed),Suva (Dill Seed),15/09/2018,5105,5105,5105
Gujarat,Morbi,Vankaner(Sub yard),Beetroot,Other,15/09/2018,400,500,450
Gujarat,Morbi,Vankaner(Sub yard),Bottle gourd,Other,15/09/2018,900,1000,950
Gujarat,Morbi,Vankaner(Sub yard),Cabbage,Other,15/09/2018,900,1000,950
Gujarat,Morbi,Vankaner(Sub yard),Cauliflower,Other,15/09/2018,600,700,650
Gujarat,Morbi,Vankaner(Sub yard),Guar,Other,15/09/2018,900,1100,1000
Gujarat,Morbi,Vankaner(Sub yard),Tomato,Other,15/09/2018,700,900,800
Gujarat,Navsari,Vansda(Limzar),Bhindi(Ladies Finger),Other,15/09/2018,700,775,725
Gujarat,Navsari,Vansda(Limzar),Pointed gourd (Parval),Other,15/09/2018,1350,1430,1380
Gujarat,Panchmahals,Gogamba,Arhar (Tur/Red Gram)(Whole),Other,15/09/2018,3100,3200,3150
Gujarat,Panchmahals,Gogamba,Maize,Deshi White,15/09/2018,1500,1560,1550
Gujarat,Panchmahals,Gogamba,Wheat,Other,15/09/2018,1860,1890,1870
Gujarat,Panchmahals,Gogamba(Similiya),Bajra(Pearl Millet/Cumbu),Other,15/09/2018,1220,1270,1240
Gujarat,Panchmahals,Gogamba(Similiya),Maize,Deshi White,15/09/2018,1520,1560,1550
Gujarat,Panchmahals,Gogamba(Similiya),Wheat,147 Average,15/09/2018,1860,1890,1870
Gujarat,Panchmahals,Morva Hafad,Maize,Deshi White,15/09/2018,1300,1500,1400
Gujarat,Panchmahals,Morva Hafad,Paddy(Dhan),Paddy,15/09/2018,1200,1825,1512
Gujarat,Panchmahals,Morva Hafad,Wheat,Deshi,15/09/2018,1500,1825,1662
Gujarat,Patan,Patan,Bajra(Pearl Millet/Cumbu),Other,15/09/2018,1400,1560,1480
Gujarat,Patan,Patan,Castor Seed,Other,15/09/2018,4400,4520,4460
Gujarat,Patan,Patan,Cummin Seed(Jeera),Other,15/09/2018,14575,18000,16300
Gujarat,Patan,Patan,Green Gram (Moong)(Whole),Other,15/09/2018,5850,5850,5850
Gujarat,Patan,Patan,Jowar(Sorghum),Other,15/09/2018,1755,1755,1755
Gujarat,Patan,Patan,Methi Seeds,Other,15/09/2018,2925,2925,2925
Gujarat,Patan,Patan,Mustard,Other,15/09/2018,3605,3805,3705
Gujarat,Patan,Patan,Soanf,Other,15/09/2018,6305,7500,6900
Gujarat,Patan,Patan,Wheat,Other,15/09/2018,1905,2180,2050
Gujarat,Patan,Radhanpur,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,3550,3625,3585
Gujarat,Patan,Radhanpur,Castor Seed,Caster,15/09/2018,4350,4400,4375
Gujarat,Patan,Radhanpur,Cummin Seed(Jeera),Medium,15/09/2018,15000,18630,16750
Gujarat,Patan,Radhanpur,Guar Seed(Cluster Beans Seed),Whole,15/09/2018,3500,3750,3625
Gujarat,Patan,Radhanpur,Isabgul (Psyllium),Isabgul (Psyllium),15/09/2018,6750,7700,7250
Gujarat,Patan,Sami,Bajra(Pearl Millet/Cumbu),Other,15/09/2018,1250,1505,1500
Gujarat,Patan,Sami,Castor Seed,Other,15/09/2018,4400,4505,4475
Gujarat,Patan,Sami,Cummin Seed(Jeera),Cummin Seed(Jeera),15/09/2018,17250,18225,17875
Gujarat,Patan,Sami,Wheat,Other,15/09/2018,1625,1900,1875
Gujarat,Patan,Siddhpur,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1455,1605,1530
Gujarat,Patan,Siddhpur,Castor Seed,Castor seed,15/09/2018,4400,4500,4450
Gujarat,Patan,Siddhpur,Guar Seed(Cluster Beans Seed),Split,15/09/2018,3910,3920,3915
Gujarat,Patan,Siddhpur,Mustard,Mustard,15/09/2018,3605,3725,3665
